,date,time,race_name,horse_name,sp,pos,fin_time,pred,kelly,bankroll,stake,returns
261619,2019-08-04,6:00,Fr. Breen Memorial (Pro-Am) INH Flat Race,Jack Hackett,9/1,4,3:56.44,0.0,-0.1111111111111111,19581.925243485053,-0.0,-0.0
261620,2019-08-04,6:00,Fr. Breen Memorial (Pro-Am) INH Flat Race,Kingram Lady,33/1,5,3:58.44,0.0,-0.030303030303030304,19581.925243485053,-0.0,-0.0
261621,2019-08-04,6:00,Fr. Breen Memorial (Pro-Am) INH Flat Race,Bentham,9/2,6,3:59.62,0.0,-0.2222222222222222,19581.925243485053,-0.0,-0.0
261622,2019-08-04,6:00,Fr. Breen Memorial (Pro-Am) INH Flat Race,Gearoid,16/1,7,4:0.31,0.0,-0.0625,19581.925243485053,-0.0,-0.0
261623,2019-08-04,6:00,Fr. Breen Memorial (Pro-Am) INH Flat Race,Tico Times,50/1,8,4:1.81,0.0,-0.02,19581.925243485053,-0.0,-0.0
258286,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Pakens Rock,5/2,1,4:2.90,0.6923076923076923,0.5692307692307692,19581.925243485053,5573.317184684207,19506.610146394723
258295,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Fighting Fit,33/1,10,4:11.28,0.0,-0.030303030303030304,19581.925243485053,-0.0,-0.0
258296,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Fair Minded,33/1,11,4:12.90,0.0,-0.030303030303030304,19581.925243485053,-0.0,-0.0
258297,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Miss Tulpar,66/1,12,4:19.40,0.0,-0.015151515151515152,19581.925243485053,-0.0,-0.0
258298,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Galros Jimmy,66/1,13,4:20.65,0.0,-0.015151515151515152,19581.925243485053,-0.0,-0.0
258299,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Art Of America,25/1,14,4:21.52,0.0,-0.04,19581.925243485053,-0.0,-0.0
258300,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Tribal Story,50/1,15,4:37.27,0.0,-0.02,19581.925243485053,-0.0,-0.0
258287,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Mooltazem,12/1,2,4:3.15,0.1111111111111111,0.037037037037037035,19581.925243485053,362.6282452497232,0.0
258288,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Whatwasthatabout,10/1,3,4:3.28,0.1111111111111111,0.022222222222222233,19581.925243485053,217.57694714983404,0.0
258289,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Future Proof,5/6F,4,4:4.53,0.24324324324324326,-0.6685118853793552,19581.925243485053,-0.0,-0.0
258290,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Walking Fame,14/1,5,4:7.53,0.0,-0.07142857142857142,19581.925243485053,-0.0,-0.0
258291,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Bridget Cottage,50/1,6,4:7.96,0.0,-0.02,19581.925243485053,-0.0,-0.0
258292,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Birdie Blitz,40/1,7,4:8.71,0.0,-0.025,19581.925243485053,-0.0,-0.0
258293,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Here In The Dark,33/1,8,4:8.78,0.0,-0.030303030303030304,19581.925243485053,-0.0,-0.0
258294,2019-09-16,3:45,Kenny Developments Maiden Hurdle,Singirishmansing,66/1,9,4:9.28,0.0,-0.015151515151515152,19581.925243485053,-0.0,-0.0
263417,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Falak,7/2,1,4:47.20,0.0,-0.2857142857142857,32935.013012796015,-0.0,-0.0
263426,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Castlehume,8/1,10,4:59.01,0.0,-0.125,32935.013012796015,-0.0,-0.0
263427,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Arizengo,25/1,11,5:5.51,0.0,-0.04,32935.013012796015,-0.0,-0.0
263418,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,My Manekineko,12/1,2,4:47.89,0.0,-0.08333333333333333,32935.013012796015,-0.0,-0.0
263419,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Muroor,11/2,3,4:48.95,0.0,-0.18181818181818182,32935.013012796015,-0.0,-0.0
263420,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Solar Heat,11/1,4,4:50.57,0.0,-0.09090909090909091,32935.013012796015,-0.0,-0.0
263421,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Betterask JJ,14/1,5,4:51.45,0.0,-0.07142857142857142,32935.013012796015,-0.0,-0.0
263422,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Licklighter,100/30F,6,4:52.45,0.0,-0.3003003003003003,32935.013012796015,-0.0,-0.0
263423,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Viscount Wilson,8/1,7,4:52.51,0.0,-0.125,32935.013012796015,-0.0,-0.0
263424,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Lough Sewdy,33/1,8,4:53.64,0.0,-0.030303030303030304,32935.013012796015,-0.0,-0.0
263425,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Whatever It Takes,16/1,9,4:57.64,0.0,-0.0625,32935.013012796015,-0.0,-0.0
263428,2019-09-16,4:15,It's Our 150th Birthday Claiming Hurdle,Havelock,66/1,PU,,0.0,-0.015151515151515152,32935.013012796015,-0.0,-0.0
257533,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Military Hill,6/1,1,5:31.30,0.07692307692307693,-0.07692307692307693,32935.013012796015,-0.0,-0.0
257542,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Canicallheralex,50/1,10,5:51.55,0.0,-0.02,32935.013012796015,-0.0,-0.0
257543,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Moondust Magic,100/1,11,6:5.55,0.0,-0.01,32935.013012796015,-0.0,-0.0
257534,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Ego Des Mottes,4/9F,2,5:33.30,0.0,-2.272727272727273,32935.013012796015,-0.0,-0.0
257535,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Castle Canny,6/1,3,5:34.05,0.0,-0.16666666666666666,32935.013012796015,-0.0,-0.0
257536,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Three Is Company,8/1,4,5:34.11,0.0,-0.125,32935.013012796015,-0.0,-0.0
257537,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Getalife,33/1,5,5:35.74,0.0,-0.030303030303030304,32935.013012796015,-0.0,-0.0
257538,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Fur Elise,16/1,6,5:36.93,0.0,-0.0625,32935.013012796015,-0.0,-0.0
257539,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Bergkamp,11/1,7,5:44.43,0.0,-0.09090909090909091,32935.013012796015,-0.0,-0.0
257540,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Three Boyo's,50/1,8,5:44.93,0.0,-0.02,32935.013012796015,-0.0,-0.0
257541,2019-09-16,4:45,galwayraces.com Maiden Hurdle,Cozziemodo,100/1,9,5:50.68,0.0,-0.01,32935.013012796015,-0.0,-0.0
264605,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Western Victory,11/4,1,5:22.20,0.47619047619047616,0.2857142857142857,32935.013012796015,4705.001858970859,17643.75697114072
264606,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Awayinthewest,8/1,2,5:24.95,0.045454545454545456,-0.07386363636363637,32935.013012796015,-0.0,-0.0
264607,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Great White Shark,4/6F,3,5:26.14,0.24324324324324326,-0.8862444534086327,32935.013012796015,-0.0,-0.0
264608,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Dont Hesitate,7/1,4,5:32.89,0.0,-0.14285714285714285,32935.013012796015,-0.0,-0.0
264609,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Jaime Sommers,25/1,5,5:33.01,0.0,-0.04,32935.013012796015,-0.0,-0.0
264610,2019-09-16,5:15,Deacy Gilligan Irish EBF Mares Hurdle,Sweet Sting,50/1,UR,,0.0,-0.02,32935.013012796015,-0.0,-0.0
254895,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Dumhach Thra,9/4F,1,4:6.30,0.24324324324324326,-0.09309309309309308,45873.76812496588,-0.0,-0.0
254904,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Cash In Mind,20/1,10,4:10.74,0.0,-0.05,45873.76812496588,-0.0,-0.0
254905,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,The Perch,25/1,11,4:11.55,0.0,-0.04,45873.76812496588,-0.0,-0.0
254906,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Challow,20/1,12,4:11.74,0.0,-0.05,45873.76812496588,-0.0,-0.0
254907,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Jazz Ranger,7/1,13,4:12.93,0.0,-0.14285714285714285,45873.76812496588,-0.0,-0.0
254908,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Baby Bellini,14/1,14,4:15.43,0.0,-0.07142857142857142,45873.76812496588,-0.0,-0.0
254909,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Her Approval,25/1,15,4:17.68,0.0,-0.04,45873.76812496588,-0.0,-0.0
254910,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Roachdale House,10/1,16,4:18.61,0.0,-0.1,45873.76812496588,-0.0,-0.0
254896,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Sizing Malbay,10/1,2,4:7.24,0.0,-0.1,45873.76812496588,-0.0,-0.0
254897,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Kansas Kid,10/1,3,4:8.24,0.0,-0.1,45873.76812496588,-0.0,-0.0
254898,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Effernock Lad,9/1,4,4:8.74,0.0,-0.1111111111111111,45873.76812496588,-0.0,-0.0
254899,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Midland Millie,25/1,5,4:8.86,0.0,-0.04,45873.76812496588,-0.0,-0.0
254900,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Moyode Lady,16/1,6,4:9.74,0.0,-0.0625,45873.76812496588,-0.0,-0.0
254901,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Water Sprite,16/1,7,4:10.18,0.0,-0.0625,45873.76812496588,-0.0,-0.0
254902,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Broder,10/1,8,4:10.24,0.0,-0.1,45873.76812496588,-0.0,-0.0
254903,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Khudha,20/1,9,4:10.36,0.0,-0.05,45873.76812496588,-0.0,-0.0
254911,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Nameloc,14/1,PU,,0.0,-0.07142857142857142,45873.76812496588,-0.0,-0.0
254912,2019-09-16,5:45,angloprinters.ie Handicap Hurdle,Colour Me In,33/1,UR,,0.0,-0.030303030303030304,45873.76812496588,-0.0,-0.0
259933,2019-09-16,6:15,Win Big With Tote Beginners Chase,Charlie Stout,4/1C,1,4:47.10,0.24324324324324326,0.05405405405405406,45873.76812496588,1239.8315709450237,6199.157854725118
259942,2019-09-16,6:15,Win Big With Tote Beginners Chase,Mistheatre,50/1,10,4:53.66,0.0,-0.02,45873.76812496588,-0.0,-0.0
259943,2019-09-16,6:15,Win Big With Tote Beginners Chase,Young Dev,33/1,11,4:54.73,0.0,-0.030303030303030304,45873.76812496588,-0.0,-0.0
259944,2019-09-16,6:15,Win Big With Tote Beginners Chase,Princely Conn,16/1,12,4:58.98,0.0,-0.0625,45873.76812496588,-0.0,-0.0
259945,2019-09-16,6:15,Win Big With Tote Beginners Chase,It's Only A Number,40/1,13,5:1.23,0.0,-0.025,45873.76812496588,-0.0,-0.0
259946,2019-09-16,6:15,Win Big With Tote Beginners Chase,Steer Clear,16/1,14,5:3.60,0.0,-0.0625,45873.76812496588,-0.0,-0.0
259934,2019-09-16,6:15,Win Big With Tote Beginners Chase,Stormey,16/1,2,4:47.35,0.24324324324324326,0.19594594594594594,45873.76812496588,4494.389444675711,0.0
259935,2019-09-16,6:15,Win Big With Tote Beginners Chase,Fine Brunello,9/2,3,4:48.35,0.1111111111111111,-0.08641975308641975,45873.76812496588,-0.0,-0.0
259936,2019-09-16,6:15,Win Big With Tote Beginners Chase,Lever Du Soleil,4/1C,4,4:49.41,0.045454545454545456,-0.19318181818181818,45873.76812496588,-0.0,-0.0
259937,2019-09-16,6:15,Win Big With Tote Beginners Chase,Dawn Raider,13/2,5,4:50.91,0.045454545454545456,-0.1013986013986014,45873.76812496588,-0.0,-0.0
259938,2019-09-16,6:15,Win Big With Tote Beginners Chase,High Sparrow,4/1C,6,4:51.48,0.019403747061031033,-0.2257453161737112,45873.76812496588,-0.0,-0.0
259939,2019-09-16,6:15,Win Big With Tote Beginners Chase,Tourboy,33/1,7,4:51.66,0.0,-0.030303030303030304,45873.76812496588,-0.0,-0.0
259940,2019-09-16,6:15,Win Big With Tote Beginners Chase,Cats For Cash,33/1,8,4:52.35,0.0,-0.030303030303030304,45873.76812496588,-0.0,-0.0
259941,2019-09-16,6:15,Win Big With Tote Beginners Chase,Paranoid,25/1,9,4:53.23,0.0,-0.04,45873.76812496588,-0.0,-0.0
264676,2019-09-16,6:45,Kenny Developments Handicap Chase,Wake Up Early,13/2,1,5:58.00,0.24324324324324326,0.12681912681912683,46338.70496407026,2938.3170507362643,22037.37788052198
264677,2019-09-16,6:45,Kenny Developments Handicap Chase,He Rock's,16/1,2,5:58.12,0.1111111111111111,0.05555555555555555,46338.70496407026,1287.1862490019516,0.0
264678,2019-09-16,6:45,Kenny Developments Handicap Chase,Rebel Cry,25/1,3,6:0.00,0.0,-0.04,46338.70496407026,-0.0,-0.0
264679,2019-09-16,6:45,Kenny Developments Handicap Chase,Gunfire Reef,7/1,4,6:0.75,0.0,-0.14285714285714285,46338.70496407026,-0.0,-0.0
264680,2019-09-16,6:45,Kenny Developments Handicap Chase,Island Master,7/2F,5,6:2.62,0.0,-0.2857142857142857,46338.70496407026,-0.0,-0.0
264681,2019-09-16,6:45,Kenny Developments Handicap Chase,Little Haarth,8/1,6,6:12.38,0.0,-0.125,46338.70496407026,-0.0,-0.0
264682,2019-09-16,6:45,Kenny Developments Handicap Chase,Pistol Shoot,6/1,7,6:12.75,0.0,-0.16666666666666666,46338.70496407026,-0.0,-0.0
264683,2019-09-16,6:45,Kenny Developments Handicap Chase,Cable,20/1,8,6:31.25,0.24324324324324326,0.2054054054054054,46338.70496407026,4759.110239553162,0.0
264684,2019-09-16,6:45,Kenny Developments Handicap Chase,Persian Wind,8/1,F,,0.0,-0.125,46338.70496407026,-0.0,-0.0
264685,2019-09-16,6:45,Kenny Developments Handicap Chase,Ballybrowney Jack,5/1,REF,,0.0,-0.2,46338.70496407026,-0.0,-0.0
261770,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Presenting Meghan,5/1,1,4:14.90,0.1111111111111111,-0.06666666666666665,59391.46930530087,-0.0,-0.0
261771,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Lady Of Elysium,4/1,2,4:15.46,0.07692307692307693,-0.15384615384615385,59391.46930530087,-0.0,-0.0
261772,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Lightning Skye,15/8F,3,4:15.46,0.24324324324324326,-0.1592869465209891,59391.46930530087,-0.0,-0.0
261773,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Blue Jacaranda,11/4,4,4:15.65,0.24324324324324326,-0.031941031941031935,59391.46930530087,-0.0,-0.0
261774,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Howsthewoman,12/1,5,4:15.84,0.0,-0.08333333333333333,59391.46930530087,-0.0,-0.0
261775,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Fortfield Lady,25/1,6,4:17.84,0.0,-0.04,59391.46930530087,-0.0,-0.0
261776,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Le River Noir,14/1,7,4:18.27,0.0,-0.07142857142857142,59391.46930530087,-0.0,-0.0
261777,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,Beautiful Betsy,25/1,8,4:24.77,0.0,-0.04,59391.46930530087,-0.0,-0.0
261778,2019-09-16,7:15,Weatherbys General Stud Book EBF Mares INH Flat Race,New Found Glory,33/1,9,4:28.02,0.0,-0.030303030303030304,59391.46930530087,-0.0,-0.0
262093,2019-10-08,2:05,Mervue Maiden Hurdle,Battle Of Midway,4/1,1,4:55.60,0.6923076923076923,0.6153846153846154,59391.46930530087,18274.298247784882,91371.49123892441
262094,2019-10-08,2:05,Mervue Maiden Hurdle,Thatsy,5/4F,2,4:56.23,0.24324324324324326,-0.3621621621621622,59391.46930530087,-0.0,-0.0
262095,2019-10-08,2:05,Mervue Maiden Hurdle,All Those Years,2/1,3,4:57.41,0.24324324324324326,-0.13513513513513514,59391.46930530087,-0.0,-0.0
262096,2019-10-08,2:05,Mervue Maiden Hurdle,Glamorgan Duke,16/1,4,4:57.79,0.24324324324324326,0.19594594594594594,59391.46930530087,5818.758817073395,0.0
262097,2019-10-08,2:05,Mervue Maiden Hurdle,Mister Fogpatches,14/1,5,5:1.04,0.07692307692307693,0.010989010989010997,59391.46930530087,326.32675442473027,0.0
262098,2019-10-08,2:05,Mervue Maiden Hurdle,Atlantic Shore,14/1,6,5:2.10,0.0,-0.07142857142857142,59391.46930530087,-0.0,-0.0
262099,2019-10-08,2:05,Mervue Maiden Hurdle,Costly Diamond,66/1,7,5:11.85,0.0,-0.015151515151515152,59391.46930530087,-0.0,-0.0
262100,2019-10-08,2:05,Mervue Maiden Hurdle,Carrigmoorna Pine,50/1,8,5:12.98,0.0,-0.02,59391.46930530087,-0.0,-0.0
262101,2019-10-08,2:05,Mervue Maiden Hurdle,Delaney's Cross,100/1,9,5:18.98,0.0,-0.01,59391.46930530087,-0.0,-0.0
262102,2019-10-08,2:05,Mervue Maiden Hurdle,Iridescent,100/1,PU,,0.0,-0.01,59391.46930530087,-0.0,-0.0
263801,2019-10-08,2:35,Ballybrit Handicap Hurdle,Jurby,10/1,1,4:57.30,0.1111111111111111,0.022222222222222233,126343.57672494228,1403.817519166026,15441.992710826285
263802,2019-10-08,2:35,Ballybrit Handicap Hurdle,Le Hachette,3/1,2,4:57.61,0.24324324324324326,-0.009009009009008992,126343.57672494228,-0.0,-0.0
263803,2019-10-08,2:35,Ballybrit Handicap Hurdle,Sizing Malbay,11/2,3,5:6.11,0.0,-0.18181818181818182,126343.57672494228,-0.0,-0.0
263804,2019-10-08,2:35,Ballybrit Handicap Hurdle,Kansas Kid,4/1,4,5:6.30,0.0,-0.25,126343.57672494228,-0.0,-0.0
263805,2019-10-08,2:35,Ballybrit Handicap Hurdle,Cash Me Outside,8/1,5,5:8.55,0.0,-0.125,126343.57672494228,-0.0,-0.0
263806,2019-10-08,2:35,Ballybrit Handicap Hurdle,Aa Bee See,5/2F,6,5:8.61,0.0,-0.4,126343.57672494228,-0.0,-0.0
263807,2019-10-08,2:35,Ballybrit Handicap Hurdle,Georgieshore,14/1,F,,0.0,-0.07142857142857142,126343.57672494228,-0.0,-0.0
263808,2019-10-08,2:35,Ballybrit Handicap Hurdle,Paddytheirishman,33/1,PU,,0.0,-0.030303030303030304,126343.57672494228,-0.0,-0.0
264755,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Pakens Rock,11/4F,1,4:17.50,0.24324324324324326,-0.031941031941031935,140381.75191660254,-0.0,-0.0
264756,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Drop The Anchor,100/30,2,4:20.25,0.045454545454545456,-0.2411957411957412,140381.75191660254,-0.0,-0.0
264757,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Anything Will Do,3/1,3,4:20.25,0.1111111111111111,-0.1851851851851852,140381.75191660254,-0.0,-0.0
264758,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Think Positive,12/1,4,4:21.88,0.0,-0.08333333333333333,140381.75191660254,-0.0,-0.0
264759,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Dumhach Thra,4/1,5,4:23.00,0.0,-0.25,140381.75191660254,-0.0,-0.0
264760,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Lignou,25/1,6,4:24.75,0.0,-0.04,140381.75191660254,-0.0,-0.0
264761,2019-10-08,3:10,Faber Audiovisuals Rated Novice Hurdle,Aim For Glory,10/1,7,4:25.00,0.0,-0.1,140381.75191660254,-0.0,-0.0
265140,2019-10-08,3:40,Ryans Cleaning Chase,The Red Menace,7/2,1,5:57.80,1.0,1.0,140381.75191660254,70190.87595830127,315858.9418123557
265141,2019-10-08,3:40,Ryans Cleaning Chase,Charlie Stout,5/2,2,6:3.05,0.24324324324324326,-0.05945945945945948,140381.75191660254,-0.0,-0.0
265142,2019-10-08,3:40,Ryans Cleaning Chase,Gun Digger,5/4F,3,6:4.68,0.07692307692307693,-0.6615384615384616,140381.75191660254,-0.0,-0.0
265143,2019-10-08,3:40,Ryans Cleaning Chase,Rebel Turn,66/1,4,6:25.18,0.0,-0.015151515151515152,140381.75191660254,-0.0,-0.0
265144,2019-10-08,3:40,Ryans Cleaning Chase,Drumacoo,9/1,5,6:26.18,0.0,-0.1111111111111111,140381.75191660254,-0.0,-0.0
265145,2019-10-08,3:40,Ryans Cleaning Chase,Paddy Buns,16/1,6,6:32.93,0.0,-0.0625,140381.75191660254,-0.0,-0.0
265146,2019-10-08,3:40,Ryans Cleaning Chase,Brave Light,100/1,PU,,0.0,-0.01,140381.75191660254,-0.0,-0.0
261123,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Sayo,3/1,1,4:54.80,1.0,1.0,386049.817770657,193024.9088853285,772099.635541314
261132,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Paranoid,25/1,10,5:14.93,0.0,-0.04,386049.817770657,-0.0,-0.0
261124,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Fine Brunello,7/2,2,5:0.80,0.1111111111111111,-0.14285714285714285,386049.817770657,-0.0,-0.0
261125,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Stormey,10/1,3,5:2.18,0.045454545454545456,-0.05,386049.817770657,-0.0,-0.0
261126,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Final List,9/1,4,5:6.18,0.0,-0.1111111111111111,386049.817770657,-0.0,-0.0
261127,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Brex Drago,9/1,5,5:7.43,0.0,-0.1111111111111111,386049.817770657,-0.0,-0.0
261128,2019-10-08,4:15,GalwayRaces.com Beginners Chase,An Droichead Gorm,100/1,6,5:11.43,0.0,-0.01,386049.817770657,-0.0,-0.0
261129,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Princely Conn,33/1,7,5:12.80,0.0,-0.030303030303030304,386049.817770657,-0.0,-0.0
261130,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Never Off Duty,33/1,8,5:13.36,0.0,-0.030303030303030304,386049.817770657,-0.0,-0.0
261131,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Dis Donc,7/4F,9,5:13.74,0.0,-0.5714285714285714,386049.817770657,-0.0,-0.0
261133,2019-10-08,4:15,GalwayRaces.com Beginners Chase,Rainy Night Insoho,100/1,PU,,0.0,-0.01,386049.817770657,-0.0,-0.0
262697,2019-10-08,4:50,Guinness Handicap Chase,Portmore Lough,4/1F,1,4:53.60,0.2,0.0,965124.5444266426,0.0,0.0
262698,2019-10-08,4:50,Guinness Handicap Chase,Great Khan,16/1,2,4:53.91,0.07692307692307693,0.019230769230769232,965124.5444266426,9280.043696410026,0.0
262699,2019-10-08,4:50,Guinness Handicap Chase,Pateen,6/1,3,4:54.54,0.045454545454545456,-0.11363636363636365,965124.5444266426,-0.0,-0.0
262700,2019-10-08,4:50,Guinness Handicap Chase,Damut,14/1,4,4:54.66,0.1111111111111111,0.04761904761904761,965124.5444266426,22979.15581968196,0.0
262701,2019-10-08,4:50,Guinness Handicap Chase,Punches Cross,5/1,5,4:58.41,0.0,-0.2,965124.5444266426,-0.0,-0.0
262702,2019-10-08,4:50,Guinness Handicap Chase,Nearly Nama'd,20/1,6,4:58.54,0.0,-0.05,965124.5444266426,-0.0,-0.0
262703,2019-10-08,4:50,Guinness Handicap Chase,Reach Up,8/1,7,5:1.79,0.0,-0.125,965124.5444266426,-0.0,-0.0
262704,2019-10-08,4:50,Guinness Handicap Chase,Bilbo Bagins,12/1,8,5:20.79,0.0,-0.08333333333333333,965124.5444266426,-0.0,-0.0
262705,2019-10-08,4:50,Guinness Handicap Chase,All The Chimneys,12/1,9,5:21.85,0.0,-0.08333333333333333,965124.5444266426,-0.0,-0.0
262706,2019-10-08,4:50,Guinness Handicap Chase,Effernock Lad,5/1,UR,,0.0,-0.2,965124.5444266426,-0.0,-0.0
262707,2019-10-08,4:50,Guinness Handicap Chase,Peacocks Secret,9/1,UR,,0.0,-0.1111111111111111,965124.5444266426,-0.0,-0.0
256410,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Hollow Sound,12/1,1,4:13.10,0.24324324324324326,0.1801801801801802,932865.3449105506,84041.92296491448,1092544.9985438883
256419,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,One For Joe,50/1,10,4:33.54,0.0,-0.02,932865.3449105506,-0.0,-0.0
256420,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,It's A Hoofer,14/1,11,4:35.79,0.0,-0.07142857142857142,932865.3449105506,-0.0,-0.0
256421,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Presenting Dylan,14/1,12,4:36.04,0.0,-0.07142857142857142,932865.3449105506,-0.0,-0.0
256422,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Vale Of Glory,66/1,13,4:40.29,0.0,-0.015151515151515152,932865.3449105506,-0.0,-0.0
256423,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Thatlldo,66/1,14,4:40.79,0.0,-0.015151515151515152,932865.3449105506,-0.0,-0.0
256424,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Wilcos Storm,66/1,15,4:45.04,0.0,-0.015151515151515152,932865.3449105506,-0.0,-0.0
256411,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Fairyhill Run,10/1,2,4:16.10,0.0,-0.1,932865.3449105506,-0.0,-0.0
256412,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Elusive Rebeldom,8/1,3,4:17.98,0.0,-0.125,932865.3449105506,-0.0,-0.0
256413,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Some Can Sing,25/1,4,4:18.54,0.0,-0.04,932865.3449105506,-0.0,-0.0
256414,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Pottlerath,33/1,5,4:21.54,0.0,-0.030303030303030304,932865.3449105506,-0.0,-0.0
256415,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Dixieland Swing,14/1,6,4:21.91,0.0,-0.07142857142857142,932865.3449105506,-0.0,-0.0
256416,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Goaheadwiththeplan,9/10F,7,4:23.16,0.0,-1.1111111111111112,932865.3449105506,-0.0,-0.0
256417,2019-10-08,5:20,Jamie Kyne Memorial INH Flat Race,Knockwilliambridge,8/1,8,4:28.66,0.0,-0.125,932865.3449105506,-0.0,-0.0
